A3 DOWN, Green 20mW 2, 10-2 avg, 77k, Run     date: 10/3/2011 time:  2:09 PM
Wavelength	Lockin SR510	DMM Keithley 199 
7352.499999999999990	0.000003250999953	0.004603299777955
7344.999999999999990	0.000008177999916	0.004604000132531
7337.499999999999990	0.000008709999747	0.004603600129485
7329.999999999999990	0.000023335000151	0.004603600129485
7322.499999999999990	0.000010390000170	0.004604199901223
7314.999999999999990	0.000006627999937	0.004604000132531
7307.499999999999990	0.000001344999987	0.004604499787092
7299.999999999999990	0.000008091000382	0.004603399895132
7292.499999999999990	0.000015141999938	0.004604599904269
7284.999999999999990	0.000006764999853	0.004604400135577
7277.499999999999990	0.000001416000032	0.004603200126439
7269.999999999999990	0.000005729999884	0.004603900015354
7262.499999999999990	0.000001190000035	0.004603600129485
7254.999999999999990	0.000002366999979	0.004604499787092
7247.499999999999990	0.000006226900041	0.004603399895132
7239.999999999999990	0.000003741999990	0.004603699781001
7232.499999999999990	0.000004027000159	0.004604199901223
7224.999999999999990	0.000009843500266	0.004603600129485
7217.499999999999990	0.000004595000064	0.004603699781001
7209.999999999999990	0.000004621999778	0.004603699781001
7202.499999999999990	0.000005578000128	0.004603200126439
7194.999999999999990	0.000004892000106	0.004603900015354
7187.499999999999990	0.000012554000023	0.004604099784046
7179.999999999999990	0.000013658000171	0.004604199901223
7172.499999999999990	0.000003941000159	0.004604000132531
7164.999999999999990	0.000020502000552	0.004603500012308
7157.499999999999990	0.000003301000106	0.004603500012308
7149.999999999999990	0.000006268000107	0.004603200126439
7142.499999999999990	0.000000346000007	0.004603200126439
7134.999999999999990	0.000005225099812	0.004603900015354
7127.499999999999990	0.000006204999863	0.004604099784046
7119.999999999999990	0.000008228499610	0.004603600129485
7112.499999999999990	0.000001290000000	0.004603200126439
7104.999999999999990	0.000006482000117	0.004603200126439
7097.499999999999990	0.000014190000002	0.004603399895132
7089.999999999999990	0.000015850999262	0.004603500012308
7082.499999999999990	0.000000168000000	0.004602999892086
7074.999999999999990	0.000013410000065	0.004602999892086
7067.499999999999990	0.000006604000191	0.004603100009263
7059.999999999999990	0.000017333999494	0.004602899774909
7052.499999999999990	0.000009325999599	0.004603500012308
7044.999999999999990	0.000010105000001	0.004602599889040
7037.499999999999990	0.000002585999937	0.004603100009263
7029.999999999999990	0.000005954999779	0.004603399895132
7022.499999999999990	0.000013113999557	0.004603399895132
7014.999999999999990	0.000003918999937	0.004603500012308
7007.499999999999990	0.000003932999789	0.004602400120348
6999.999999999999990	0.000008891000107	0.004603399895132
